Gene,cv1,cv2,cv3,cv4,cv5,cv_mean,cv_std,counts
CDK11A,0.5092592592592593,0.5462962962962963,0.4537037037037037,0.5046728971962616,0.514018691588785,0.5055901696088612,0.02978099287911072,269
CNOT1,0.7314814814814815,0.8240740740740741,0.7407407407407407,0.7850467289719626,0.719626168224299,0.7601938386985116,0.03885076316212779,269
SNRPB,0.6944444444444444,0.7222222222222222,0.7407407407407407,0.6728971962616822,0.7009345794392523,0.7062478366216685,0.02334419589996487,269
DHX36,0.6851851851851852,0.7685185185185185,0.75,0.6822429906542056,0.7663551401869159,0.7304603669089651,0.03871282053004623,269
PRPF18,0.7222222222222222,0.7289719626168224,0.7383177570093458,0.7570093457943925,0.7102803738317757,0.7313603322949118,0.015747073800429792,268
RPS11,0.8611111111111112,0.9158878504672897,0.8878504672897196,0.8504672897196262,0.8785046728971962,0.8787642782969887,0.02268541253889249,268
TEAD3,0.5327102803738317,0.5327102803738317,0.48598130841121495,0.4672897196261682,0.5094339622641509,0.5056251102098395,0.02583486543376117,267
PTCD1,0.7289719626168224,0.6355140186915887,0.6448598130841121,0.794392523364486,0.6981132075471698,0.7003703050608359,0.05822556043522992,267
PSMD12,0.7358490566037735,0.7452830188679245,0.7358490566037735,0.7452830188679245,0.8018867924528302,0.7528301886792452,0.02488850180806215,265
NAGLU,0.39622641509433965,0.49056603773584906,0.46226415094339623,0.49056603773584906,0.4716981132075472,0.46226415094339623,0.03479073380110523,265
PMF1,0.7358490566037735,0.5660377358490566,0.7547169811320755,0.6886792452830188,0.6698113207547169,0.6830188679245282,0.06606468452834566,265
RPS7,0.8207547169811321,0.8867924528301887,0.9056603773584906,0.9056603773584906,0.9150943396226415,0.8867924528301888,0.03427528702751877,265
DNTTIP2,0.9245283018867925,0.8867924528301887,0.9811320754716981,0.8952380952380953,0.8857142857142857,0.9146810422282121,0.03607653789132079,264
RPL21,0.7714285714285715,0.7904761904761904,0.819047619047619,0.780952380952381,0.7884615384615384,0.7900732600732601,0.01595674357776912,262
COPS4,0.6285714285714286,0.6666666666666666,0.7333333333333333,0.6857142857142857,0.7115384615384616,0.6851648351648352,0.036224494992874126,262
COPG1,0.44761904761904764,0.5714285714285714,0.5384615384615384,0.4423076923076923,0.5096153846153846,0.5018864468864468,0.050454255535840146,261
CRNKL1,0.6952380952380952,0.6285714285714286,0.5576923076923077,0.5865384615384616,0.5576923076923077,0.6051465201465203,0.05199092736556304,261
ANKRD11,0.7788461538461539,0.6730769230769231,0.6634615384615384,0.7788461538461539,0.7788461538461539,0.7346153846153846,0.05425667684486878,260
CHORDC1,0.5096153846153846,0.5288461538461539,0.5480769230769231,0.5922330097087378,0.5242718446601942,0.5406086631814787,0.028589087574698614,259
PFN1,0.5192307692307693,0.5865384615384616,0.6538461538461539,0.6601941747572816,0.5533980582524272,0.5946415235250188,0.05523731209883059,259
HNRNPM,0.5961538461538461,0.5728155339805825,0.5145631067961165,0.5533980582524272,0.6213592233009708,0.5716579536967886,0.03650986240428458,258
RPL10A,0.8349514563106796,0.7766990291262136,0.7475728155339806,0.8640776699029126,0.7450980392156863,0.7936798020178946,0.04781965658265711,257
PDCD6IP,0.44660194174757284,0.39805825242718446,0.5242718446601942,0.47572815533980584,0.47058823529411764,0.46304968589377504,0.041134269776227146,257
GARS,0.5631067961165048,0.5825242718446602,0.6470588235294118,0.6078431372549019,0.5882352941176471,0.5977536645726251,0.028480644064195267,256
PHB,0.8349514563106796,0.8932038834951457,0.9117647058823529,0.8725490196078431,0.8627450980392157,0.8750428326670473,0.026241537982063853,256
HSPA8,0.6862745098039216,0.7549019607843137,0.7647058823529411,0.6470588235294118,0.7058823529411765,0.711764705882353,0.043668740100627594,255
RPL12,0.7549019607843137,0.7647058823529411,0.7745098039215687,0.7352941176470589,0.8235294117647058,0.7705882352941176,0.029477051722299797,255
CIAO1,0.5098039215686274,0.5196078431372549,0.5294117647058824,0.5392156862745098,0.5,0.5196078431372548,0.013864838846795046,255
XRCC1,0.4803921568627451,0.49019607843137253,0.5,0.6039603960396039,0.5643564356435643,0.5277810133954572,0.048106497726776304,254
MED1,0.8823529411764706,0.9117647058823529,0.8823529411764706,0.9108910891089109,0.9405940594059405,0.9055911473500291,0.02177812899366273,254
CCDC86,0.8921568627450981,0.8712871287128713,0.8712871287128713,0.8415841584158416,0.8910891089108911,0.8734808774995146,0.018362287407130893,253
BOP1,0.5588235294117647,0.5544554455445545,0.48514851485148514,0.6336633663366337,0.49504950495049505,0.5454280722189866,0.05332546098635855,253
ACTR8,0.7227722772277227,0.7128712871287128,0.693069306930693,0.693069306930693,0.66,0.6963564356435643,0.02151249799177429,252
CCT4,0.6336633663366337,0.693069306930693,0.7,0.67,0.67,0.6733465346534653,0.023223037688097498,251
NXF1,0.6039603960396039,0.5544554455445545,0.4,0.56,0.61,0.5456831683168317,0.07620813625440181,251
DENR,0.6237623762376238,0.5445544554455446,0.51,0.59,0.62,0.5776633663366337,0.04414574253162209,251
DDN,0.56,0.54,0.45,0.5252525252525253,0.6161616161616161,0.5382828282828284,0.05385784324357128,249
ABCE1,0.82,0.81,0.78,0.797979797979798,0.7575757575757576,0.7931111111111111,0.02221086946004606,249
PPP1CA,0.54,0.5656565656565656,0.5959595959595959,0.6161616161616161,0.5454545454545454,0.5726464646464646,0.029295464885035066,248
CDIPT,0.48484848484848486,0.494949494949495,0.5959595959595959,0.5050505050505051,0.4897959183673469,0.5141207998350856,0.04146315475865031,247
EXOC3,0.5656565656565656,0.4444444444444444,0.5252525252525253,0.5151515151515151,0.5612244897959183,0.5223459080601937,0.04362614565948888,247
ALG2,0.5757575757575758,0.5252525252525253,0.5757575757575758,0.5858585858585859,0.6428571428571429,0.5810966810966811,0.037450266240488604,247
COASY,0.5252525252525253,0.5252525252525253,0.6161616161616161,0.5959595959595959,0.6224489795918368,0.5770150484436198,0.043160883583362515,247
EIF3M,0.8484848484848485,0.8585858585858586,0.8571428571428571,0.8775510204081632,0.8673469387755102,0.8618223046794476,0.0098810285970377,246
MED6,0.8585858585858586,0.8585858585858586,0.9387755102040817,0.8775510204081632,0.8979591836734694,0.8862914862914864,0.030007689965202745,246
BCAR1,0.5151515151515151,0.5353535353535354,0.46938775510204084,0.5102040816326531,0.4489795918367347,0.4958152958152959,0.03173703513757241,246
DSN1,0.7346938775510204,0.6938775510204082,0.7653061224489796,0.6836734693877551,0.7244897959183674,0.7204081632653061,0.029291224682463923,245
RBMX2,0.8571428571428571,0.8673469387755102,0.8469387755102041,0.7835051546391752,0.8041237113402062,0.8318114874815906,0.03235242238539961,244
EIF2S1,0.9489795918367347,0.8969072164948454,0.845360824742268,0.9381443298969072,0.8969072164948454,0.9052598358931203,0.03666123577875985,243
RPS24,0.9183673469387755,0.9175257731958762,0.9278350515463918,0.8247422680412371,0.8865979381443299,0.8950136755733222,0.037784458655359135,243
COPA,0.6530612244897959,0.6494845360824743,0.6288659793814433,0.5979381443298969,0.7835051546391752,0.662571007784557,0.06356130202156111,243
GTF3C6,0.5816326530612245,0.5463917525773195,0.5670103092783505,0.5051546391752577,0.5979381443298969,0.5596254996844098,0.032090234213301407,243
RPL9,0.7319587628865979,0.8041237113402062,0.7938144329896907,0.8041237113402062,0.7604166666666666,0.7788874570446734,0.02842542560867358,242
MAGOH,0.7319587628865979,0.711340206185567,0.7010309278350515,0.6804123711340206,0.7083333333333334,0.706615120274914,0.016645396850492565,242
PSMC4,0.7938144329896907,0.7731958762886598,0.7731958762886598,0.8041237113402062,0.7916666666666666,0.7871993127147767,0.012184783952915038,242
RAD51,0.845360824742268,0.7525773195876289,0.7291666666666666,0.7604166666666666,0.78125,0.773754295532646,0.03949200909739367,241
HMGB1,0.5360824742268041,0.5876288659793815,0.5104166666666666,0.4791666666666667,0.4791666666666667,0.518492268041237,0.0406140510479208,241
GFM1,0.78125,0.6979166666666666,0.7291666666666666,0.75,0.7083333333333334,0.7333333333333333,0.029901458530015263,240
YEATS2,0.75,0.7708333333333334,0.75,0.7395833333333334,0.7604166666666666,0.7541666666666667,0.010622957319984966,240
SDAD1,0.8541666666666666,0.8854166666666666,0.90625,0.8958333333333334,0.9270833333333334,0.89375,0.024116326880812996,240
RNF14,0.5416666666666666,0.5520833333333334,0.5625,0.5416666666666666,0.5,0.5395833333333333,0.02124591463996994,240
NIFK,0.8958333333333334,0.9270833333333334,0.8854166666666666,0.8854166666666666,0.8958333333333334,0.8979166666666666,0.015309310892394887,240
CHMP7,0.5104166666666666,0.5208333333333334,0.5520833333333334,0.59375,0.5208333333333334,0.5395833333333334,0.03047653924651624,240
C1orf109,0.5416666666666666,0.5416666666666666,0.5,0.5416666666666666,0.5520833333333334,0.5354166666666667,0.018162078931419474,240
HAUS7,0.53125,0.5416666666666666,0.5625,0.5157894736842106,0.5578947368421052,0.5418201754385964,0.01717787108914931,239
VCP,0.5208333333333334,0.53125,0.4375,0.6,0.5157894736842106,0.5210745614035088,0.05166325979891482,239
RPL19,0.8125,0.8631578947368421,0.9157894736842105,0.8421052631578947,0.8315789473684211,0.8530263157894737,0.03539351396830964,238
PAF1,0.9375,0.8631578947368421,0.7578947368421053,0.8631578947368421,0.8947368421052632,0.8632894736842106,0.05933670765509541,238
TUBGCP2,0.6145833333333334,0.6210526315789474,0.6631578947368421,0.6526315789473685,0.6631578947368421,0.6429166666666667,0.020950455633681274,238
SF3B4,0.6875,0.6631578947368421,0.6421052631578947,0.631578947368421,0.631578947368421,0.6511842105263158,0.021509837986231,238
ANAPC2,0.6421052631578947,0.6105263157894737,0.5894736842105263,0.631578947368421,0.6063829787234043,0.6160134378499441,0.01870978999992173,237
GON4L,0.631578947368421,0.5157894736842106,0.5263157894736842,0.5052631578947369,0.5851063829787234,0.5528107502799553,0.04812643384776495,237
YTHDC1,0.6,0.6526315789473685,0.631578947368421,0.6105263157894737,0.5957446808510638,0.6180963045912653,0.021254848318679413,237
H3F3A,0.6105263157894737,0.5263157894736842,0.6736842105263158,0.5789473684210527,0.5319148936170213,0.5842777155655094,0.054428619226024634,237
NSRP1,0.6631578947368421,0.6210526315789474,0.6,0.7157894736842105,0.6595744680851063,0.6519148936170213,0.039781079752428984,237
MED11,0.8315789473684211,0.8,0.8421052631578947,0.8631578947368421,0.8297872340425532,0.8333258678611422,0.020460766058470935,237
BGLAP,0.6526315789473685,0.6736842105263158,0.6914893617021277,0.6170212765957447,0.6276595744680851,0.6524972004479284,0.027729929427954946,236
ACTR2,0.631578947368421,0.5578947368421052,0.5106382978723404,0.5638297872340425,0.5851063829787234,0.5698096304591266,0.03931515983455803,236
OSTC,0.5531914893617021,0.46808510638297873,0.46808510638297873,0.5851063829787234,0.5319148936170213,0.5212765957446809,0.04661468574512052,235
COPS6,0.7340425531914894,0.7127659574468085,0.6276595744680851,0.6914893617021277,0.6914893617021277,0.6914893617021276,0.03560255432059897,235
POLA2,0.723404255319149,0.7340425531914894,0.776595744680851,0.7526881720430108,0.7204301075268817,0.7414321665522765,0.020899154713860644,234
CCT3,0.7340425531914894,0.7553191489361702,0.776595744680851,0.6881720430107527,0.6236559139784946,0.7155570807595516,0.054487095716755043,234
HEATR1,0.9042553191489362,0.9042553191489362,0.9468085106382979,0.8817204301075269,0.8817204301075269,0.9037520018302448,0.023770359326400883,234
CPAMD8,0.48936170212765956,0.41935483870967744,0.6236559139784946,0.5053763440860215,0.4946236559139785,0.5064744909631663,0.0659633465923639,233
PRPF6,0.7526881720430108,0.7526881720430108,0.6989247311827957,0.8064516129032258,0.7717391304347826,0.7564983637213651,0.03484642408849347,232
UBL5,0.7956989247311828,0.8279569892473119,0.8279569892473119,0.7419354838709677,0.6847826086956522,0.7756661991584852,0.055258577106765946,232
EIF3E,0.7634408602150538,0.8279569892473119,0.8064516129032258,0.7741935483870968,0.8152173913043478,0.7974520804114071,0.024596218125767632,232
ISCA2,0.6559139784946236,0.5806451612903226,0.6236559139784946,0.6451612903225806,0.5869565217391305,0.6184665731650304,0.030216511662261355,232
FCF1,0.8709677419354839,0.9247311827956989,0.9347826086956522,0.9130434782608695,0.9239130434782609,0.9134876110331931,0.02234601080772677,231
SRSF6,0.5268817204301075,0.5268817204301075,0.5434782608695652,0.5,0.532608695652174,0.5259700794763909,0.014329793068238698,231
YEATS4,0.6666666666666666,0.6236559139784946,0.6739130434782609,0.6413043478260869,0.6847826086956522,0.6580645161290323,0.022378044717565833,231
PHF5A,0.8817204301075269,0.8172043010752689,0.7608695652173914,0.7934782608695652,0.7934782608695652,0.8093501636278635,0.04038154519568426,231
HMGCS1,0.5978260869565217,0.6195652173913043,0.6956521739130435,0.6739130434782609,0.6630434782608695,0.65,0.03598466382010184,230
POLA1,0.717391304347826,0.75,0.782608695652174,0.6521739130434783,0.6739130434782609,0.7152173913043478,0.04782608695652175,230
RFC3,0.8260869565217391,0.8152173913043478,0.7608695652173914,0.7252747252747253,0.7692307692307693,0.7793358815097946,0.03698343549473046,229
INTS9,0.8804347826086957,0.8913043478260869,0.8478260869565217,0.8571428571428571,0.8791208791208791,0.8711657907310082,0.01610058112174536,229
RBM14,0.782608695652174,0.7252747252747253,0.6593406593406593,0.7252747252747253,0.7582417582417582,0.7301481127568084,0.041479057233106756,228
NFRKB,0.75,0.6373626373626373,0.7252747252747253,0.7362637362637363,0.7692307692307693,0.7236263736263736,0.04556134602555581,228
TMSB10,0.532608695652174,0.5054945054945055,0.6153846153846154,0.5274725274725275,0.46153846153846156,0.5284997611084568,0.050159692743441994,228
ARPC2,0.5274725274725275,0.4835164835164835,0.6043956043956044,0.5714285714285714,0.5222222222222223,0.5418070818070818,0.04190846174512939,227
BCAS2,0.7912087912087912,0.8791208791208791,0.8461538461538461,0.8681318681318682,0.7666666666666667,0.8302564102564103,0.04391671011788708,227
DRAP1,0.6593406593406593,0.5384615384615384,0.5054945054945055,0.6263736263736264,0.5333333333333333,0.5726007326007325,0.059373391234946726,227
RCC1,0.6593406593406593,0.6593406593406593,0.6444444444444445,0.6666666666666666,0.6222222222222222,0.6504029304029304,0.01583623050393438,226
EXOSC2,0.8681318681318682,0.8351648351648352,0.8888888888888888,0.9555555555555556,0.9222222222222223,0.893992673992674,0.04181492628925673,226
WDR26,0.5494505494505495,0.6153846153846154,0.6777777777777778,0.5555555555555556,0.6555555555555556,0.6107448107448108,0.05162516762740049,226
SLC4A5,0.5494505494505495,0.5384615384615384,0.4666666666666667,0.4222222222222222,0.5555555555555556,0.5064713064713066,0.052843488387517894,226
SNW1,0.5494505494505495,0.5824175824175825,0.6666666666666666,0.5777777777777777,0.5777777777777777,0.5908180708180707,0.039686138655243675,226
RHPN1,0.4222222222222222,0.5111111111111111,0.5333333333333333,0.4888888888888889,0.5222222222222223,0.4955555555555556,0.039503086299180395,225
SLU7,0.7777777777777778,0.7888888888888889,0.7666666666666667,0.7444444444444445,0.8,0.7755555555555557,0.019116278371205834,225
POLR2E,0.7666666666666667,0.6888888888888889,0.6222222222222222,0.6222222222222222,0.5444444444444444,0.6488888888888888,0.07456871882472232,225
RPA2,0.6888888888888889,0.7666666666666667,0.7,0.8,0.7333333333333333,0.7377777777777779,0.041335722750529526,225
PC,0.5222222222222223,0.5555555555555556,0.4666666666666667,0.5555555555555556,0.7,0.5600000000000002,0.07717224601860148,225
RPSA,0.7333333333333333,0.7666666666666667,0.8111111111111111,0.7415730337078652,0.7752808988764045,0.7655930087390761,0.02751200268244159,224
SRP72,0.5666666666666667,0.6555555555555556,0.5111111111111111,0.6067415730337079,0.5730337078651685,0.582621722846442,0.047668380644698374,224
COPS8,0.5666666666666667,0.6333333333333333,0.6,0.6404494382022472,0.6067415730337079,0.609438202247191,0.02629992308648087,224
POLR2I,0.8444444444444444,0.8089887640449438,0.8651685393258427,0.8651685393258427,0.8651685393258427,0.8497877652933832,0.021921743589767693,223
CUL1,0.6111111111111112,0.6966292134831461,0.550561797752809,0.5280898876404494,0.5842696629213483,0.5941323345817728,0.05856817874374948,223
RPS17,0.7555555555555555,0.797752808988764,0.7078651685393258,0.7865168539325843,0.7528089887640449,0.7600998751560548,0.03136199175511153,223
DHODH,0.6555555555555556,0.5168539325842697,0.5617977528089888,0.7191011235955056,0.651685393258427,0.6209987515605494,0.072264541308601,223
