PTBs,Nontargeting,GEARS,Causal,Conditional,Full,RandAvg
KPNB1,0.010209333,0.011702657,0.0070964424,0.008626843,0.012219834,0.016053156927227974
EIF2B2,0.018394249,0.019528149,0.013819638,0.010167795,0.015213354,0.01856977865099907
PCF11,0.012638694,0.008539631,0.007057463,0.0076059885,0.0073374314,0.009513689205050468
BDP1,0.0072948635,0.007834304,0.0057251067,0.005120024,0.005911425,0.017267275601625443
NUMA1,0.011584537,0.014899942,0.0138938995,0.015258416,0.01687949,0.020755231380462646
RRP12,0.028516315,0.020828063,0.017531557,0.017918171,0.014629521,0.02502739429473877
MED7,0.040023025,0.03549496,0.028501082,0.023051847,0.019245168,0.015755727887153625
RPL9,0.018698767,0.023987576,0.01890693,0.020102866,0.015629211,0.03226417303085327
NUP107,0.014997414,0.009110733,0.009109845,0.007192147,0.0067496626,0.016641251742839813
RPL32,0.0073762513,0.007882508,0.009322345,0.009007985,0.01172842,0.01765422709286213
MAK16,0.008198773,0.01029308,0.016213434,0.013760594,0.012743535,0.02694098651409149
SF3A2,0.010700299,0.0102774035,0.008662689,0.01029605,0.008958234,0.013833817094564438
SF3B2,0.019222213,0.016912524,0.013584967,0.010645248,0.009987614,0.016116194427013397
SMC4,0.006364794,0.0051885583,0.0045972634,0.003906869,0.0038318061,0.013437130488455296
IARS2,0.014099811,0.011683621,0.015021057,0.014478459,0.01859724,0.026624828577041626
NIP7,0.007282525,0.009055261,0.009837534,0.008755636,0.008987933,0.021957989782094955
FTSJ3,0.019375114,0.015811535,0.019087402,0.0255781,0.021222934,0.02462896518409252
TRMT112,0.01234508,0.011136101,0.011251775,0.017268596,0.015360158,0.013442138209939003
DLD,0.015625842,0.013484359,0.018664025,0.023631819,0.019811101,0.025181051343679428
PSMC1,0.017363882,0.013949917,0.008258989,0.010063499,0.010028145,0.01146237924695015
TRA2B,0.008791539,0.009473615,0.011245374,0.014620531,0.012706206,0.020543796941637993
MED1,0.029507246,0.028818063,0.017883075,0.02412342,0.015974,0.01642305590212345
RPA2,0.0141831925,0.01693687,0.016645176,0.020018606,0.01862954,0.0210346058011055
UBA1,0.020124836,0.017519858,0.0139860995,0.018267868,0.0133239785,0.01609726808965206
RPS12,0.0109237945,0.012566997,0.0030037283,0.004057456,0.0037944175,0.010967596434056759
SART1,0.013905266,0.014879179,0.025326846,0.023865374,0.01746601,0.031692568212747574
MED10,0.016882451,0.011064467,0.007900141,0.009775952,0.011229226,0.011194376274943352
TPX2,0.0070654596,0.0072917766,0.0067797583,0.00706704,0.00794502,0.007688209880143404
EIF3E,0.008388918,0.008538764,0.010614796,0.008969182,0.010397017,0.01868555136024952
POLRMT,0.007875216,0.007903501,0.020651054,0.010494716,0.016186392,0.03199060261249542
RIOK1,0.012177212,0.0074361283,0.007362332,0.008871902,0.00529335,0.011619660072028637
EIF3M,0.009675524,0.009077947,0.017444259,0.014285739,0.013345022,0.027343835681676865
DHX36,0.0078073167,0.010587587,0.011583295,0.01585144,0.016426787,0.019404757767915726
RPLP2,0.0076573547,0.009141194,0.011644484,0.011110065,0.009843293,0.02381765842437744
EIF4E,0.011992937,0.013685887,0.013104506,0.009775568,0.010729355,0.01903662085533142
RPL31,0.016650682,0.020894099,0.0073634125,0.009739257,0.015636785,0.027929505333304405
GTF2H1,0.012664054,0.009854276,0.007726258,0.007317638,0.005971406,0.00979057140648365
RAD51,0.010061621,0.005729039,0.00998186,0.009248762,0.010407394,0.02088175341486931
COPA,0.012585283,0.009571574,0.015706515,0.011111809,0.010542086,0.019601421430706978
INTS8,0.027880797,0.020572366,0.01590102,0.014180946,0.014676315,0.015799332410097122
NIFK,0.011397533,0.014283191,0.009842458,0.010720335,0.013528459,0.015012545511126518
PSMB6,0.0126331495,0.013718892,0.009485792,0.009765741,0.009745763,0.018793590366840363
RPS9,0.015140299,0.017706014,0.014527816,0.015349856,0.011227063,0.02818407490849495
PMF1,0.008723958,0.006207076,0.010456915,0.011038432,0.010448296,0.013778125867247581
BAP1,0.00813008,0.010588556,0.014463901,0.008204062,0.010579066,0.015522805042564869
PSMD6,0.013357968,0.012303885,0.0088093225,0.008676891,0.013532942,0.01338019035756588
